1984-01-14	1	1	1	union of the snake	duran duran	Capitol 5290
1984-01-14	2	4	1	owner of a lonely heart	yes	Atco 99817
1984-01-14	3	3	1	say it isn't so	daryl hall & john oates	RCA 13654
1984-01-14	4	2	1	say say say	paul mccartney & michael jackson	Columbia 04168
1984-01-14	5	6	1	twist of fate	olivia newton-john	MCA 52284
1984-01-14	6	10	1	talking in your sleep	romantics	Nemperor 04135
1984-01-14	7	9	1	break my stride	matthew wilder	Private I 04113
1984-01-14	8	5	1	all night long (all night)	lionel richie	Motown 1698
1984-01-14	9	14	1	karma chameleon	culture club	Virgin/Epic 04221
1984-01-14	10	11	1	major tom (coming home)	peter schilling	Elektra 69811
1984-01-14	11	15	1	i guess that's why they call it the blues	elton john	Geffen 29460
1984-01-14	12	17	1	the curly shuffle	jump 'n the saddle	Atlantic 89718
1984-01-14	13	8	1	love is a battlefield	pat benatar	Chrysalis 42732
1984-01-14	14	7	1	uptown girl	billy joel	Columbia 04149
1984-01-14	15	18	1	running with the night	lionel richie	Motown 1710
1984-01-14	16	20	1	joanna	kool & gang	De-Lite 829
1984-01-14	17	13	1	cum on feel the noize	quiet riot	Pasha 04005
1984-01-14	18	21	1	holiday	madonna	Sire 29478
1984-01-14	19	22	1	read 'em and weep	barry manilow	Arista 9101
1984-01-14	20	24	1	that's all!	genesis	Atlantic 89724
1984-01-14	21	12	1	undercover of the night	rolling stones	Rolling Stones 99813
1984-01-14	22	26	1	pink houses	john cougar mellencamp	Riva 215
1984-01-14	23	25	1	time will reveal	debarge	Gordy 1705
1984-01-14	24	29	1	think of laura	christopher cross	Warner Bros. 29658
1984-01-14	25	27	1	if i'd been the one 38	special	A&M 2594
1984-01-14	26	19	1	islands in the stream	kenny rogers with dolly parton	RCA 13615
1984-01-14	27	30	1	i still can't get over loving you	ray parker jr.	Arista 9116
1984-01-14	28	32	1	stay with me tonight	jeffrey osborne	A&M 2591
1984-01-14	29	16	1	in a big country	big country	Mercury 814 467
1984-01-14	30	43	1	an innocent man	billy joel	Columbia 04259
